rule,rebalance,hold_to,ret_pct,mdd_pct,n_trades,picked
calmar,2022-12-20,2023-02-18,4.836387388710165,0.8789112967135758,215,"AUDJPY,EURNZD,USDCAD,GBPNZD,AUDUSD,GBPJPY,AUDCHF,NZDJPY,EURCHF,AUDCAD,EURUSD,USDCHF"
calmar,2023-02-18,2023-04-19,2.6085543118812637,1.805431746354102,202,"AUDJPY,EURNZD,NZDJPY,AUDUSD,USDCAD,EURCHF,AUDCHF,EURAUD,EURUSD,GBPNZD,GBPJPY,AUDCAD"
calmar,2023-04-19,2023-06-18,-2.386067858964059,2.9868312882805803,206,"EURNZD,NZDJPY,EURJPY,USDCAD,GBPJPY,AUDJPY,AUDUSD,AUDCHF,GBPUSD,GBPNZD,CHFJPY,EURUSD"
calmar,2023-06-18,2023-08-17,1.1178066843069683,2.237055220589032,207,"GBPUSD,NZDCAD,GBPNZD,AUDCAD,EURJPY,NZDJPY,CADJPY,GBPCAD,NZDUSD,EURNZD,AUDUSD,USDCHF"
calmar,2023-08-17,2023-10-16,1.4692088789512927,1.678177754081001,200,"EURGBP,NZDCAD,GBPNZD,GBPUSD,NZDJPY,AUDCAD,EURJPY,EURNZD,AUDJPY,NZDUSD,CADJPY,EURCHF"
calmar,2023-10-16,2023-12-15,-0.18024048569258594,1.5509662113680944,239,"NZDCAD,EURCHF,AUDCAD,EURJPY,AUDUSD,NZDJPY,EURGBP,GBPUSD,GBPCHF,AUDJPY,GBPAUD,NZDUSD"
calmar,2023-12-15,2024-02-13,1.066850021617618,1.0906889885535838,174,"NZDCAD,AUDUSD,AUDCAD,NZDJPY,GBPCHF,AUDJPY,GBPAUD,GBPJPY,EURUSD,EURAUD,EURGBP,GBPUSD"
calmar,2024-02-13,2024-04-13,0.21878782215251705,0.9662749879634157,227,"EURAUD,EURUSD,CADJPY,USDJPY,NZDCAD,AUDCAD,AUDUSD,GBPCAD,GBPUSD,NZDJPY,EURGBP,AUDJPY"
calmar,2024-04-13,2024-06-12,1.5031616469401052,0.71274872009275,216,"GBPCAD,CADJPY,EURAUD,GBPNZD,AUDUSD,EURGBP,EURUSD,AUDCHF,NZDCAD,GBPUSD,GBPAUD,AUDCAD"
calmar,2024-06-12,2024-08-11,-3.6416846839291543,5.123086372634335,236,"EURAUD,CADJPY,GBPNZD,EURNZD,USDCAD,GBPCAD,AUDCAD,AUDUSD,GBPUSD,NZDUSD,EURGBP,AUDCHF"
calmar,2024-08-11,2024-10-10,-1.0165004281934815,2.1457763218543042,209,"USDCAD,EURUSD,USDCHF,AUDUSD,NZDUSD,EURGBP,GBPNZD,EURAUD,EURNZD,CHFJPY,GBPAUD,NZDCAD"
calmar,2024-10-10,2024-12-09,-0.7374717600836448,1.7072384754816792,226,"EURUSD,CHFJPY,GBPNZD,USDCHF,USDCAD,USDJPY,GBPJPY,EURCAD,EURNZD,CADJPY,GBPUSD,CADCHF"
calmar,2024-12-09,2025-02-07,1.2627704358278715,1.1054344417299515,192,"CHFJPY,EURGBP,AUDNZD,GBPJPY,NZDCHF,AUDCAD,CADCHF,EURCHF,USDCHF,GBPNZD,EURUSD,NZDCAD"
calmar,2025-02-07,2025-04-08,2.4614545858477213,3.046143641585982,239,"EURCHF,CADJPY,NZDCHF,CADCHF,AUDNZD,CHFJPY,AUDCAD,GBPCHF,NZDJPY,AUDCHF,GBPJPY,EURJPY"
calmar,2025-04-08,2025-06-07,4.424743715001197,1.1602935233945666,180,"AUDCAD,AUDUSD,CHFJPY,NZDCAD,CADJPY,EURJPY,NZDUSD,EURCHF,GBPCHF,NZDCHF,AUDJPY,AUDNZD"
calmar,2025-06-07,2025-08-06,1.9196526948372483,1.2630946312848204,210,"EURJPY,AUDCAD,CADJPY,CHFJPY,AUDUSD,EURCHF,NZDCAD,AUDJPY,USDJPY,NZDJPY,NZDCHF,AUDCHF"
calmar,2025-08-06,2025-10-05,0.8673629905739071,0.753315437767467,208,"AUDCAD,CADJPY,AUDUSD,EURCHF,GBPNZD,NZDCAD,AUDCHF,NZDUSD,USDJPY,GBPJPY,GBPAUD,NZDJPY"
calmar,2025-10-05,2025-12-04,1.8644052556323294,1.3435071389747557,210,"CADJPY,AUDCHF,EURAUD,NZDJPY,EURNZD,AUDCAD,EURCHF,GBPNZD,AUDJPY,EURGBP,AUDUSD,GBPCAD"
calmar,2025-12-04,2026-02-02,-0.2392576591297984,1.3345868077091927,221,"CADJPY,EURAUD,AUDCAD,USDCAD,NZDJPY,AUDCHF,GBPNZD,EURGBP,EURNZD,GBPJPY,AUDUSD,EURCAD"
calmar,2026-02-02,2026-04-03,1.9632652711961855,0.826008504030975,208,"EURGBP,CHFJPY,EURCAD,AUDCHF,CADJPY,GBPJPY,EURNZD,EURJPY,NZDCHF,GBPCAD,NZDJPY,GBPCHF"
calmar,2026-04-03,2026-06-02,1.2106750234528008,0.9022421710949962,202,"NZDCHF,AUDCHF,CHFJPY,GBPJPY,EURJPY,EURGBP,AUDCAD,NZDJPY,GBPNZD,GBPCAD,CADJPY,GBPCHF"
calmar,2026-06-02,2026-08-01,0.045557191158528444,1.233130829178829,231,"AUDCHF,NZDCHF,GBPCHF,EURCHF,EURJPY,CHFJPY,EURGBP,GBPNZD,GBPJPY,GBPCAD,GBPUSD,CADCHF"
calmar,2026-08-01,2026-09-15,-0.3290829301739723,1.272593520628134,162,"AUDCHF,AUDCAD,AUDUSD,EURCHF,CHFJPY,GBPUSD,USDCHF,EURJPY,GBPNZD,GBPCHF,GBPCAD,NZDUSD"
