datetime,AUDCAD,AUDNZD,USDCHF,AUDUSD,NZDCAD,GBPAUD,CADJPY,EURAUD,CHFJPY,USDCAD,GBPJPY,GBPUSD,EURUSD,EURJPY,USDJPY
2024-07-05 00:00:00+00:00,0.6974,0.5489,-0.1636,0.676,-0.0211,0.1612,0.3524,0.1501,-0.3537,0.5232,-0.3219,0.41,0.2322,-1.1814,-0.4979
2024-07-07 20:00:00+00:00,0.6899,0.5807,-0.1649,0.6618,-0.0188,0.1612,0.365,0.1501,-0.3358,0.5408,-0.3628,0.3774,0.2295,-1.1945,-0.4979
2024-07-08 20:00:00+00:00,0.6977,0.5574,-0.1515,0.6689,-0.0102,0.1612,0.365,0.1604,-0.3164,0.5408,-0.376,0.3691,0.224,-1.2346,-0.4979
2024-07-09 20:00:00+00:00,0.7108,0.5995,-0.1515,0.67,-0.0102,0.1612,0.3645,0.1604,-0.3149,0.5408,-0.3973,0.4108,0.2428,-1.2667,-0.4979
2024-07-10 20:00:00+00:00,0.7108,0.5907,-0.1515,0.6504,-0.0126,0.1612,0.3475,0.1604,-0.3168,0.5451,-0.531,0.3093,0.2205,-1.3462,-0.498
2024-07-11 20:00:00+00:00,0.7039,0.5708,-0.1329,0.5635,0.0197,0.1593,0.4179,0.1604,-0.2897,0.5567,-0.5135,0.2642,0.1375,-1.3313,-0.4629
2024-07-12 20:00:00+00:00,0.7011,0.5997,-0.1316,0.5411,0.0347,0.1404,0.3359,0.1604,-0.3331,0.5567,-0.4961,0.2082,0.104,-1.3081,-0.5327
2024-07-15 16:00:00+00:00,0.6927,0.5508,-0.1187,0.5906,0.0347,0.1152,0.304,0.1604,-0.3482,0.562,-0.4961,0.2295,0.1145,-1.3107,-0.5236
2024-07-16 16:00:00+00:00,0.7446,0.5436,-0.1187,0.6069,0.0495,0.0464,0.3473,0.1482,-0.2762,0.5632,-0.4961,0.2225,0.1103,-1.2834,-0.4829
2024-07-17 16:00:00+00:00,0.7446,0.611,-0.2237,0.6069,0.0651,-0.0006,0.235,0.0853,-0.3086,0.5709,-0.5379,0.1228,0.0575,-1.3023,-0.7165
2024-07-18 16:00:00+00:00,0.7446,0.611,-0.1341,0.6062,0.0651,0.0068,0.3021,0.0889,-0.2658,0.5739,-0.5003,0.1434,0.0772,-1.2398,-0.6658
2024-07-19 16:00:00+00:00,0.7446,0.611,-0.0934,0.5894,0.0543,0.0039,0.2997,0.0594,-0.255,0.5734,-0.5227,0.1434,0.0766,-1.2005,-0.6598
2024-07-22 12:00:00+00:00,0.7324,0.611,-0.0728,0.4938,0.0223,-0.0758,0.2772,-0.0351,-0.2335,0.5802,-0.5557,0.1434,0.0766,-1.1943,-0.6374
2024-07-23 12:00:00+00:00,0.7103,0.611,-0.0728,0.4164,-0.0101,-0.1464,0.1855,-0.0422,-0.3122,0.5737,-0.6551,0.1434,0.0777,-1.274,-0.7257
2024-07-24 12:00:00+00:00,0.6892,0.6207,-0.093,0.4064,-0.1032,-0.1742,-0.0267,-0.0737,-0.4735,0.5526,-0.8048,0.1518,0.0917,-1.4957,-0.9176
2024-07-25 12:00:00+00:00,0.6033,0.6334,-0.135,0.3067,-0.1513,-0.3292,0.0802,-0.1843,-0.4062,0.5297,-0.7381,0.1655,0.1113,-1.4343,-0.836
2024-07-26 12:00:00+00:00,0.6574,0.6334,-0.0788,0.3251,-0.1424,-0.3155,0.1375,-0.172,-0.3649,0.4943,-0.7796,0.1568,0.1074,-1.3782,-0.8053
2024-07-29 08:00:00+00:00,0.628,0.6334,-0.0154,0.2808,-0.181,-0.3024,0.1318,-0.1623,-0.3825,0.4752,-0.8352,0.1314,0.107,-1.4011,-0.8055
2024-07-30 08:00:00+00:00,0.623,0.6334,-0.0154,0.2621,-0.1093,-0.2904,0.1684,-0.1686,-0.3552,0.4434,-0.6213,0.1513,0.1147,-1.3492,-0.7751
2024-07-31 08:00:00+00:00,0.4892,0.5691,-0.0315,0.1913,-0.0732,-0.269,-0.0713,-0.2023,-0.3534,0.4544,-0.5794,0.1422,0.1285,-1.3051,-0.6962
2024-08-01 08:00:00+00:00,0.5183,0.5699,-0.0777,0.2068,-0.0732,-0.2291,-0.0125,-0.0777,-0.2549,0.4544,-0.5581,0.1055,0.1314,-1.2788,-0.6295
2024-08-02 08:00:00+00:00,0.5518,0.5165,-0.2067,0.2048,-0.0811,-0.2291,-0.2969,-0.0528,-0.2712,0.4508,-0.7419,-0.0016,0.1472,-1.3628,-0.6471
2024-08-05 04:00:00+00:00,0.5509,0.3544,-0.3026,0.1402,-0.0199,-0.2296,-0.6029,-0.3161,-0.4064,0.474,-1.2266,0.0315,0.1319,-1.9505,-1.332
2024-08-06 04:00:00+00:00,0.5795,0.3972,-0.1934,0.1705,-0.0199,-0.1764,-0.3099,-0.2482,-0.1144,0.4807,-1.1415,0.0322,0.1581,-1.8665,-1.2261
2024-08-07 04:00:00+00:00,0.5795,0.3905,-0.1592,0.1705,-0.0127,-0.1719,-0.2316,-0.2193,-0.0705,0.4807,-0.9464,0.0329,0.1869,-1.7886,-1.1605
2024-08-08 04:00:00+00:00,0.5795,0.4052,-0.1233,0.1705,0.0032,-0.1295,-0.2316,-0.2193,-0.0705,0.4785,-0.9779,0.034,0.1778,-1.7886,-1.1494
2024-08-09 04:00:00+00:00,0.5795,0.4196,-0.1233,0.1785,0.0032,-0.1432,-0.2316,-0.2193,-0.0705,0.477,-0.8915,0.0484,0.1929,-1.7886,-1.1022
2024-08-12 00:00:00+00:00,0.5795,0.4196,-0.1233,0.1958,0.0032,-0.1266,-0.2316,-0.2193,-0.0705,0.4776,-0.8915,0.0484,0.1929,-1.7886,-1.1022
2024-08-13 00:00:00+00:00,0.5795,0.4196,-0.1233,0.2125,-0.0019,-0.1123,-0.2316,-0.2193,-0.0705,0.4781,-0.8915,0.0484,0.1914,-1.7886,-1.1022
2024-08-14 00:00:00+00:00,0.5849,0.4338,-0.1233,0.2069,0.0382,-0.0875,-0.2316,-0.2033,-0.0647,0.4718,-0.8915,0.0355,0.1682,-1.7886,-1.0783
2024-08-15 00:00:00+00:00,0.5965,0.452,-0.1233,0.2454,0.0382,-0.073,-0.2316,-0.1706,-0.0536,0.4683,-0.8915,0.058,0.151,-1.7671,-1.0783
2024-08-16 00:00:00+00:00,0.5965,0.4534,-0.126,0.2804,0.0382,-0.073,-0.2223,-0.1858,-0.0536,0.4803,-0.8964,0.0703,0.2371,-1.7646,-1.0804
2024-08-18 20:00:00+00:00,0.5954,0.4677,-0.108,0.2411,0.0382,-0.073,-0.2074,-0.1858,-0.0536,0.4341,-0.882,0.0073,0.2191,-1.7453,-1.0542
2024-08-19 20:00:00+00:00,0.5537,0.4677,-0.108,0.095,0.0154,-0.083,-0.1797,-0.1999,-0.012,0.377,-0.8469,-0.0575,0.1323,-1.7217,-0.9651
2024-08-20 20:00:00+00:00,0.5415,0.4677,-0.1888,0.0511,-0.0494,-0.074,-0.1797,-0.1887,-0.012,0.3557,-0.8469,-0.0858,0.0944,-1.7217,-0.9511
2024-08-21 20:00:00+00:00,0.5681,0.4741,-0.225,0.0479,-0.0215,-0.0627,-0.1797,-0.1761,0.0093,0.3334,-0.8469,-0.1391,0.1042,-1.7217,-0.8976
2024-08-22 20:00:00+00:00,0.6293,0.463,-0.2084,0.0978,0.0155,-0.0776,-0.1797,-0.1761,0.0091,0.3422,-0.8376,-0.1462,0.123,-1.7217,-0.8709
2024-08-23 20:00:00+00:00,0.638,0.432,-0.3206,-0.018,-0.1436,-0.0498,-0.1797,-0.1755,0.0286,0.2922,-0.7943,-0.2733,0.0519,-1.7217,-0.8919
2024-08-26 16:00:00+00:00,0.6454,0.4511,-0.3305,0.0438,-0.0267,-0.0498,-0.1517,-0.1576,0.0286,0.2903,-0.7943,-0.2586,0.1142,-1.7217,-0.8375
2024-08-27 16:00:00+00:00,0.6454,0.3935,-0.3894,-0.0177,-0.1071,-0.0514,-0.1517,-0.1404,0.0286,0.2486,-0.7943,-0.307,0.0688,-1.7217,-0.8188
2024-08-28 16:00:00+00:00,0.6454,0.3869,-0.3745,0.0251,-0.1277,-0.0387,-0.1517,-0.1505,0.028,0.2825,-0.7943,-0.2352,0.1686,-1.7003,-0.7795
2024-08-29 16:00:00+00:00,0.6454,0.2974,-0.2963,-0.0331,-0.1701,-0.0255,-0.1517,-0.2133,0.0438,0.2874,-0.7943,-0.2154,0.1684,-1.6793,-0.7584
2024-08-30 16:00:00+00:00,0.6454,0.277,-0.2963,0.0763,-0.1606,-0.0124,-0.1694,-0.1658,0.0433,0.2793,-0.7943,-0.2107,0.156,-1.6793,-0.7587
2024-09-02 12:00:00+00:00,0.6454,0.3075,-0.2963,0.0763,-0.1556,-0.0124,-0.2048,-0.2064,0.0232,0.2967,-0.7929,-0.2107,0.1777,-1.6827,-0.7947
2024-09-03 12:00:00+00:00,0.6454,0.3075,-0.2963,0.0766,-0.1556,-0.0124,-0.1114,-0.0934,0.076,0.3143,-0.7338,-0.2107,0.1477,-1.6607,-0.7217
2024-09-04 12:00:00+00:00,0.6633,0.3197,-0.2963,0.1177,-0.1556,0.0178,-0.1116,-0.0777,0.0775,0.3143,-0.7313,-0.2107,0.1846,-1.6772,-0.7221
2024-09-05 12:00:00+00:00,0.6808,0.3235,-0.29,0.1177,-0.1427,0.0115,-0.1415,-0.0777,0.0843,0.3143,-0.6733,-0.2107,0.1846,-1.7208,-0.7563
2024-09-06 12:00:00+00:00,0.6806,0.3112,-0.2546,0.117,-0.1427,-0.0377,-0.3049,-0.0626,0.0045,0.3143,-0.605,-0.1993,0.2088,-1.8536,-0.8736
2024-09-09 08:00:00+00:00,0.6642,0.331,-0.2546,0.1005,-0.1575,-0.0269,-0.0868,-0.0557,0.0431,0.3248,-0.576,-0.1987,0.1969,-1.7178,-0.7355
2024-09-10 08:00:00+00:00,0.6987,0.331,-0.2546,0.1225,-0.1343,-0.0189,-0.1729,-0.0374,0.0235,0.3248,-0.5477,-0.1984,0.1886,-1.8093,-0.778
2024-09-11 08:00:00+00:00,0.7181,0.331,-0.238,0.1352,-0.1274,-0.0071,-0.5427,-0.0377,-0.1112,0.3347,-0.6198,-0.1979,0.213,-1.989,-0.9083
2024-09-12 08:00:00+00:00,0.7343,0.331,-0.252,0.1524,-0.1129,0.0251,-0.483,-0.031,-0.2115,0.3446,-0.5905,-0.2229,0.2129,-1.9686,-0.7815
2024-09-13 08:00:00+00:00,0.7343,0.331,-0.2234,0.1524,-0.1129,0.0251,-0.553,-0.031,-0.2349,0.3546,-0.6647,-0.173,0.2267,-1.9881,-1.0256
2024-09-16 04:00:00+00:00,0.7343,0.331,-0.2234,0.1524,-0.1129,0.0251,-0.6295,-0.031,-0.2906,0.3546,-0.6971,-0.1735,0.2242,-2.04,-1.0827
2024-09-17 04:00:00+00:00,0.7149,0.331,-0.2241,0.1375,-0.1242,0.0251,-0.5672,-0.031,-0.1933,0.3546,-0.4547,-0.1978,0.209,-1.9074,-1.0585
2024-09-18 04:00:00+00:00,0.6893,0.3519,-0.209,0.1221,-0.1413,0.0203,-0.4298,-0.0303,-0.1602,0.3633,-0.4547,-0.1495,0.2184,-1.8995,-1.0269
2024-09-19 04:00:00+00:00,0.642,0.3602,-0.1801,0.1994,-0.1768,0.0409,-0.4298,-0.0256,-0.1374,0.3748,-0.4687,-0.1076,0.2527,-1.8728,-0.9648
2024-09-20 04:00:00+00:00,0.6373,0.364,-0.1801,0.2043,-0.1804,0.0626,-0.3996,-0.015,-0.1143,0.3748,-0.6019,-0.0839,0.2662,-1.8458,-0.931
2024-09-23 00:00:00+00:00,0.6213,0.364,-0.1801,0.2499,-0.1667,0.0626,-0.4092,-0.0001,-0.1231,0.3748,-0.6656,-0.0831,0.2824,-1.8755,-0.9376
2024-09-24 00:00:00+00:00,0.6223,0.364,-0.1801,0.2332,-0.1839,0.0626,-0.3702,-0.0682,-0.0923,0.3888,-0.6602,-0.1061,0.2937,-1.7841,-0.8982
2024-09-25 00:00:00+00:00,0.6435,0.364,-0.1876,0.1651,-0.2394,0.0626,-0.3935,-0.0524,-0.1112,0.3688,-0.7128,-0.1836,0.2815,-1.7566,-0.8688
2024-09-26 00:00:00+00:00,0.7308,0.364,-0.1624,0.3308,-0.2231,0.0626,-0.4753,-0.0375,-0.1219,0.4164,-0.8251,-0.0261,0.3067,-1.774,-0.8961
2024-09-27 00:00:00+00:00,0.7377,0.364,-0.1624,0.318,-0.2154,0.0626,-0.4919,-0.0689,-0.1939,0.4235,-0.8544,-0.0385,0.3187,-1.8165,-0.9118
2024-09-29 20:00:00+00:00,0.6883,0.364,-0.1605,0.2643,-0.2771,0.0497,-0.2878,-0.1742,-0.0426,0.4257,-0.7608,-0.0283,0.3333,-1.6904,-0.7996
2024-09-30 20:00:00+00:00,0.6784,0.364,-0.1423,0.2705,-0.2833,0.0979,-0.2565,-0.1196,-0.0426,0.4257,-0.7608,-0.0235,0.3488,-1.6904,-0.7667
2024-10-01 20:00:00+00:00,0.7782,0.3802,-0.1423,0.3627,-0.1799,0.082,-0.2565,-0.128,-0.0426,0.4257,-0.7608,0.0037,0.3388,-1.6904,-0.7667
2024-10-02 20:00:00+00:00,0.7782,0.3495,-0.1423,0.3627,-0.1799,0.0777,-0.3525,-0.1432,-0.0623,0.4257,-0.7791,0.0167,0.328,-1.7088,-0.7889
2024-10-03 20:00:00+00:00,0.7782,0.3264,-0.1061,0.3627,-0.192,0.0077,-0.3372,-0.1115,0.0254,0.4257,-0.7293,-0.0796,0.3155,-1.715,-0.7862
2024-10-04 20:00:00+00:00,0.7782,0.3106,-0.0999,0.3643,-0.2716,0.1019,-0.4891,-0.1115,-0.005,0.4285,-0.737,-0.0823,0.231,-1.7899,-0.8443
2024-10-07 16:00:00+00:00,0.7718,0.3136,-0.077,0.3127,-0.3102,0.1086,-0.3354,-0.114,-0.0192,0.399,-0.7039,-0.1561,0.2322,-1.7303,-0.7948
2024-10-08 16:00:00+00:00,0.8092,0.411,-0.0813,0.3006,-0.2294,0.1191,-0.3316,-0.1073,0.0173,0.3757,-0.7039,-0.1618,0.2475,-1.7573,-0.816
2024-10-09 16:00:00+00:00,0.8392,0.3948,-0.1142,0.2316,-0.4411,0.1282,-0.3882,-0.1276,-0.0366,0.2897,-0.7174,-0.1758,0.2222,-1.808,-0.9398
2024-10-10 16:00:00+00:00,0.8392,0.4053,-0.0439,0.3008,-0.4018,0.1409,-0.2511,-0.0714,-0.0344,0.2637,-0.6854,-0.1802,0.233,-1.6919,-0.8389
2024-10-11 16:00:00+00:00,0.8392,0.4114,-0.0439,0.3502,-0.4018,0.1409,-0.2511,-0.0714,-0.081,0.255,-0.6823,-0.1721,0.2295,-1.7717,-0.9221
2024-10-14 12:00:00+00:00,0.8392,0.42,-0.0865,0.2565,-0.4018,0.1409,-0.2511,-0.0714,-0.0247,0.2368,-0.7055,-0.186,0.1758,-1.8216,-0.9682
2024-10-15 12:00:00+00:00,0.8392,0.42,-0.0649,0.2104,-0.4018,0.1365,-0.2511,-0.0714,0.0302,0.2268,-0.654,-0.1422,0.1635,-1.7141,-0.9374
2024-10-16 12:00:00+00:00,0.8574,0.431,-0.1006,0.098,-0.386,0.1752,-0.2511,-0.0576,0.0302,0.2543,-0.6436,-0.1314,0.1064,-1.7141,-0.9383
2024-10-17 12:00:00+00:00,0.8787,0.431,-0.112,0.2012,-0.3689,0.1752,-0.2378,-0.0413,0.0302,0.2738,-0.6436,-0.1281,0.097,-1.7141,-0.9613
2024-10-18 12:00:00+00:00,0.8787,0.431,-0.1273,0.2046,-0.3689,0.1752,-0.2242,-0.0245,0.0302,0.268,-0.6248,-0.1184,0.1263,-1.7141,-0.9154
2024-10-21 08:00:00+00:00,0.8787,0.431,-0.0819,0.21,-0.3689,0.1752,-0.2242,-0.0245,0.0302,0.2575,-0.6248,-0.1184,0.1206,-1.7141,-0.8986
2024-10-22 08:00:00+00:00,0.8787,0.431,-0.1292,0.207,-0.3554,0.1752,-0.2285,-0.0245,0.0233,0.2443,-0.6157,-0.1089,0.0825,-1.7001,-0.9569
2024-10-23 08:00:00+00:00,0.8815,0.431,-0.1862,0.145,-0.3564,0.1752,-0.4172,-0.0245,-0.1555,0.2369,-0.7145,-0.1226,-0.001,-1.7372,-1.1492
2024-10-24 08:00:00+00:00,0.8877,0.431,-0.1381,0.1784,-0.3471,0.1752,-0.3141,-0.0245,-0.074,0.2745,-0.6527,-0.0956,0.0073,-1.6633,-1.1151
2024-10-25 08:00:00+00:00,0.8845,0.431,-0.1615,0.1408,-0.3337,0.19,-0.2358,-0.0213,-0.0206,0.228,-0.6473,-0.0721,0.0174,-1.6688,-1.0983
2024-10-28 08:00:00+00:00,0.9121,0.431,-0.2177,0.0831,-0.3188,0.1541,-0.2947,-0.0423,-0.1963,0.1441,-0.7187,-0.0614,0.0264,-1.7141,-1.1584
2024-10-29 08:00:00+00:00,0.8907,0.4308,-0.2177,-0.0283,-0.3231,0.0521,-0.4348,-0.0993,-0.2006,0.1453,-0.8441,-0.0614,0.0264,-1.7767,-1.1779
2024-10-30 08:00:00+00:00,0.9494,0.4434,-0.2063,0.0107,-0.303,0.012,-0.3031,-0.1032,-0.1838,0.1252,-0.7478,-0.0614,0.0356,-1.7344,-1.1559
2024-10-31 08:00:00+00:00,0.9494,0.4524,-0.2063,0.0001,-0.303,0.0303,-0.2841,-0.1996,-0.1672,0.1363,-0.6675,-0.0491,0.0483,-1.7792,-1.1416
2024-11-01 08:00:00+00:00,0.9684,0.4524,-0.2063,0.0124,-0.2874,0.0454,-0.2841,-0.2642,-0.1672,0.1255,-0.6409,-0.0217,0.0683,-1.7762,-1.1416
2024-11-04 08:00:00+00:00,0.9684,0.4524,-0.1916,0.0682,-0.2874,0.0454,-0.2841,-0.2175,-0.1672,0.1578,-0.6409,-0.0153,0.073,-1.7121,-1.1416
2024-11-05 08:00:00+00:00,0.9684,0.4524,-0.1916,0.0682,-0.2874,0.0454,-0.2841,-0.206,-0.1672,0.1578,-0.6409,-0.0153,0.0918,-1.7703,-1.1416
2024-11-06 08:00:00+00:00,0.9903,0.4638,-0.1703,0.0933,-0.269,0.0626,-0.301,-0.2066,-0.1672,0.1704,-0.6195,0.0209,0.1503,-1.7159,-1.1153
2024-11-07 08:00:00+00:00,0.9903,0.4638,-0.1739,0.0933,-0.269,0.062,-0.2936,-0.2574,-0.1672,0.1704,-0.611,0.042,0.1611,-1.7159,-1.1105
2024-11-08 08:00:00+00:00,1.0439,0.4638,-0.1484,0.1224,-0.269,0.0827,-0.2357,-0.2335,-0.1574,0.1704,-0.6001,0.042,0.1726,-1.7107,-1.09
2024-11-11 08:00:00+00:00,1.0439,0.4638,-0.1577,0.1224,-0.269,0.0827,-0.2357,-0.2862,-0.1629,0.1704,-0.6001,0.042,0.1432,-1.6656,-1.09
2024-11-12 08:00:00+00:00,1.0439,0.4638,-0.1567,0.1195,-0.269,0.0827,-0.2357,-0.2566,-0.1575,0.1699,-0.6001,0.0268,0.0906,-1.6773,-1.0706
2024-11-13 08:00:00+00:00,1.0491,0.4638,-0.1864,0.1046,-0.2599,0.0966,-0.2468,-0.2063,-0.1515,0.1846,-0.6001,-0.0289,0.1349,-1.6497,-1.1064
2024-11-14 08:00:00+00:00,1.0199,0.4638,-0.3211,0.0075,-0.2691,0.0966,-0.2709,-0.2017,-0.1515,0.1883,-0.6001,-0.1739,-0.0346,-1.6497,-1.2062
2024-11-15 08:00:00+00:00,1.0672,0.4638,-0.2827,0.0264,-0.2127,0.0966,-0.2026,-0.2017,-0.1515,0.173,-0.5751,-0.1636,0.0156,-1.6497,-1.1537
2024-11-18 08:00:00+00:00,1.0871,0.4638,-0.283,-0.0434,-0.2058,0.0966,-0.1932,-0.2017,-0.0961,0.1166,-0.5409,-0.2393,0.0193,-1.5839,-1.0096
2024-11-19 08:00:00+00:00,1.0871,0.4638,-0.1908,0.1672,-0.2058,0.092,-0.1534,-0.1844,-0.0789,0.1852,-0.5327,-0.224,0.0381,-1.575,-1.0096
2024-11-20 08:00:00+00:00,1.0871,0.4638,-0.1574,0.1672,-0.2039,0.1219,-0.1467,-0.1812,-0.0758,0.2141,-0.4691,-0.1474,0.0558,-1.55,-1.0096
2024-11-21 08:00:00+00:00,1.0871,0.4578,-0.1574,0.1672,-0.2237,0.1081,-0.1247,-0.2228,-0.0758,0.2141,-0.4575,-0.1596,0.0396,-1.5483,-1.0096
2024-11-22 08:00:00+00:00,1.0871,0.5044,-0.153,0.1672,-0.2646,0.0067,-0.1247,-0.416,-0.0559,0.2141,-0.5387,-0.3093,-0.1191,-1.6461,-1.0096
2024-11-25 08:00:00+00:00,1.0871,0.5139,-0.1793,0.1672,-0.2435,0.0848,-0.1247,-0.3962,-0.0093,0.2141,-0.4656,-0.2195,-0.0796,-1.5497,-1.0096
2024-11-26 08:00:00+00:00,1.0871,0.5309,-0.1207,0.1896,-0.1491,0.1715,-0.1234,-0.3837,0.0328,0.2555,-0.5056,-0.1911,-0.0562,-1.568,-1.0096
2024-11-27 08:00:00+00:00,1.0871,0.5217,-0.1207,0.2146,-0.147,0.1715,-0.2852,-0.3837,-0.028,0.2756,-0.6972,-0.1508,-0.0562,-1.7559,-1.1105
2024-11-28 08:00:00+00:00,1.0871,0.5373,-0.1207,0.2146,-0.1294,0.1888,-0.1584,-0.3652,-0.0205,0.2756,-0.5571,-0.1271,-0.0562,-1.6614,-1.0262
2024-11-29 08:00:00+00:00,1.0871,0.5189,-0.115,0.2146,-0.1239,0.1888,-0.3888,-0.3652,-0.1268,0.2756,-0.7636,-0.1199,-0.0412,-1.8875,-1.3334
2024-12-02 08:00:00+00:00,1.0871,0.522,-0.0933,0.2146,-0.1084,0.2021,-0.4706,-0.3652,-0.1498,0.2756,-0.7635,-0.0993,-0.0412,-1.8931,-1.3124
2024-12-03 08:00:00+00:00,1.0871,0.5461,-0.0786,0.2502,-0.0971,0.2296,-0.4828,-0.3652,-0.164,0.2882,-0.8048,-0.0993,-0.0258,-1.9292,-1.3068
2024-12-04 08:00:00+00:00,1.1076,0.556,-0.0786,0.2726,-0.0971,0.216,-0.3932,-0.3741,-0.0813,0.2882,-0.6989,-0.0993,-0.0258,-1.8465,-1.2431
2024-12-05 08:00:00+00:00,1.132,0.5542,-0.0786,0.3218,-0.0971,0.2154,-0.3954,-0.3678,-0.0638,0.2882,-0.6989,-0.0993,-0.0258,-1.8698,-1.2284
2024-12-06 08:00:00+00:00,1.1548,0.5731,-0.0959,0.321,-0.0971,0.1433,-0.3664,-0.4477,-0.0591,0.2882,-0.6989,-0.1063,-0.0256,-1.8184,-1.196
2024-12-09 08:00:00+00:00,1.1794,0.5813,-0.0456,0.3764,-0.0971,0.2516,-0.3407,-0.3082,-0.0591,0.289,-0.6989,-0.0652,-0.0092,-1.8184,-1.1731
2024-12-10 08:00:00+00:00,1.1794,0.5813,-0.015,0.3814,-0.0797,0.2154,-0.3407,-0.2896,-0.0632,0.2994,-0.6785,-0.0537,-0.0092,-1.8184,-1.1731
2024-12-11 08:00:00+00:00,1.1856,0.5813,-0.015,0.3354,-0.0762,0.1288,-0.3407,-0.2902,-0.0449,0.2894,-0.659,-0.0407,-0.0092,-1.8184,-1.1584
2024-12-12 08:00:00+00:00,1.2038,0.5952,-0.0122,0.4285,-0.0416,0.2873,-0.3407,-0.2445,-0.0043,0.3146,-0.6484,-0.0407,-0.0092,-1.7947,-1.1022
2024-12-13 08:00:00+00:00,1.2038,0.5952,-0.0841,0.4349,-0.0416,0.346,-0.3407,-0.2445,-0.0043,0.3047,-0.6384,-0.0482,0.0166,-1.7951,-1.1456
2024-12-16 08:00:00+00:00,1.2038,0.5952,-0.0648,0.418,-0.0416,0.346,-0.3295,-0.2428,-0.0043,0.2838,-0.645,-0.0089,0.0213,-1.804,-1.163
2024-12-17 08:00:00+00:00,1.2038,0.5952,-0.1327,0.4088,-0.0416,0.3539,-0.3233,-0.2528,-0.0043,0.2495,-0.6733,-0.0089,0.0213,-1.7816,-1.1747
2024-12-18 08:00:00+00:00,1.2038,0.5952,-0.0709,0.3554,-0.0416,0.3055,-0.3233,-0.301,-0.0043,0.1871,-0.6684,-0.0089,0.0213,-1.7512,-1.1609
2024-12-19 08:00:00+00:00,1.1964,0.6073,-0.2266,0.2932,-0.0658,0.2501,-0.3172,-0.309,-0.0166,0.1612,-0.682,0.0066,0.0361,-1.7375,-1.3699
2024-12-20 08:00:00+00:00,1.1809,0.6329,-0.2098,0.2861,-0.1246,0.4265,-0.3188,-0.3595,-0.054,0.1678,-0.5173,-0.0104,0.0508,-1.6959,-1.3488
2024-12-23 08:00:00+00:00,1.2286,0.6329,-0.2098,0.3169,-0.0733,0.4458,-0.3158,-0.3181,-0.0239,0.1794,-0.5076,0.0485,0.0883,-1.7037,-1.3286
2024-12-24 08:00:00+00:00,1.2035,0.6329,-0.2127,0.3054,-0.0906,0.4458,-0.3393,-0.3456,0.0076,0.1897,-0.5186,0.0489,0.0907,-1.7107,-1.3331
2024-12-25 08:00:00+00:00,1.1727,0.6329,-0.2084,0.3139,-0.0829,0.4635,-0.3724,-0.3484,0.0035,0.227,-0.5286,0.0748,0.0994,-1.7142,-1.3299
2024-12-26 08:00:00+00:00,1.1891,0.6329,-0.2135,0.3117,-0.0921,0.4635,-0.4085,-0.3499,-0.0481,0.2291,-0.5418,0.0774,0.1039,-1.7526,-1.3802
2024-12-27 08:00:00+00:00,1.1621,0.6329,-0.2073,0.2778,-0.0872,0.4563,-0.4114,-0.4707,-0.0436,0.2256,-0.5676,0.0864,0.1087,-1.8212,-1.3824
2024-12-30 08:00:00+00:00,1.2077,0.6329,-0.2294,0.3252,-0.0348,0.4938,-0.4316,-0.4388,0.0382,0.2555,-0.6136,0.0864,0.1087,-1.8367,-1.3843
2024-12-31 08:00:00+00:00,1.2094,0.6329,-0.3082,0.2615,-0.0395,0.5065,-0.3238,-0.4272,0.0338,0.2541,-0.4716,0.0988,0.1199,-1.6602,-1.2833
2025-01-01 08:00:00+00:00,1.1803,0.6329,-0.331,0.2194,-0.0774,0.5045,-0.3238,-0.4116,0.03,0.2541,-0.4716,0.0988,0.1159,-1.6602,-1.2833
2025-01-02 08:00:00+00:00,1.239,0.6329,-0.3413,0.3043,-0.0083,0.5164,-0.3238,-0.4116,0.0311,0.2555,-0.4716,0.0983,0.1139,-1.6602,-1.2669
2025-01-03 08:00:00+00:00,1.239,0.6356,-0.3368,0.3276,0.0038,0.4785,-0.3238,-0.4112,0.0401,0.2646,-0.4383,0.0803,0.1037,-1.6433,-1.2669
2025-01-06 08:00:00+00:00,1.2544,0.6507,-0.2534,0.3268,0.0038,0.487,-0.3199,-0.4008,0.0775,0.2736,-0.4274,0.1277,0.168,-1.6175,-1.2669
2025-01-07 08:00:00+00:00,1.2747,0.6507,-0.2534,0.3459,0.0038,0.5522,-0.2901,-0.3948,0.0952,0.2881,-0.406,0.1277,0.185,-1.5949,-1.2461
2025-01-08 08:00:00+00:00,1.2747,0.6507,-0.2619,0.3682,0.0038,0.5542,-0.2696,-0.3948,0.0952,0.2881,-0.406,0.1272,0.1846,-1.5773,-1.2246
2025-01-09 08:00:00+00:00,1.2747,0.6507,-0.2651,0.3923,0.0184,0.5013,-0.2616,-0.3948,0.0952,0.2881,-0.407,0.0774,0.1873,-1.5773,-1.2078
2025-01-10 08:00:00+00:00,1.2747,0.6507,-0.2785,0.3918,0.0273,0.5399,-0.2616,-0.3948,0.1,0.2881,-0.3833,0.0946,0.1882,-1.5773,-1.2078
2025-01-13 08:00:00+00:00,1.2684,0.6507,-0.3084,0.381,0.0037,0.4204,-0.2529,-0.3948,0.0338,0.2881,-0.693,-0.1636,0.0886,-1.6347,-1.19
